GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ADDRESS	STREET	CITY	COUNTRY
1620	4	8	30	767982	MT	Montana	44.665275	-111.794098	"44.665275,-111.794098"	"N Valley Rd,CAMERON,Mt 59720,USA"	N Valley Rd	CAMERON	USA
1621	4	8	56	1779807	WY	Wyoming	44.766042	-111.002081	"44.766042,-111.002081"	"Fs 1780,Gallatin National Forest,West Yellowstone,Mt 59758,USA"	Fs 1780Gallatin National Forest	West Yellowstone	USA
1622	4	8	56	1779807	WY	Wyoming	44.861656	-110.207556	"44.861656,-110.207556"	"NE Entrance Rd,Yellowstone National Park,WY 82190,USA"	NE Entrance Rd	Yellowstone National Park	USA
1623	4	8	56	1779807	WY	Wyoming	44.952093	-109.410644	"44.952093,-109.410644"	"U.S. 212,Shoshone National Forest,Cody,WY 82414,USA"	U.S. 212Shoshone National Forest	Cody	USA
1624	4	8	30	767982	MT	Montana	45.037334	-108.611468	"45.037334,-108.611468"	"Bear Canyon Rd,Bridger,Mt 59014,USA"	Bear Canyon Rd	Bridger	USA
1625	4	8	30	767982	MT	Montana	45.117358	-107.810153	"45.117358,-107.810153"	"Unnamed Rd,Lodge Grass,Mt 59050,USA"	Unnamed Rd	Lodge Grass	USA
1626	4	8	30	767982	MT	Montana	45.192147	-107.006826	"45.192147,-107.006826"	"Unnamed Rd,Busby,Mt 59016,USA"	Unnamed Rd	Busby	USA
1627	4	8	30	767982	MT	Montana	45.261683	-106.201617	"45.261683,-106.201617"	"Otter Creek Rd,Custer National Forest,Ashland,Mt 59003,USA"	Otter Creek RdCuster National Forest	Ashland	USA
1628	4	8	30	767982	MT	Montana	45.32595	-105.394657	"45.32595,-105.394657"	"Unnamed Rd,Broadus,Mt 59317,USA"	Unnamed Rd	Broadus	USA
1629	4	8	30	767982	MT	Montana	45.384932	-104.586078	"45.384932,-104.586078"	"Tauck Rd,Hammond,Mt 59332,USA"	Tauck Rd	Hammond	USA
1630	2	4	46	1785534	SD	South Dakota	45.438617	-103.776015	"45.438617,-103.776015"	"Mackey Rd,Buffalo,SD 57720,USA"	Mackey Rd	Buffalo	USA
1631	2	4	46	1785534	SD	South Dakota	45.486992	-102.964605	"45.486992,-102.964605"	"County Highway 735,Reva,SD 57651,USA"	County Highway 735	Reva	USA
1632	2	4	46	1785534	SD	South Dakota	45.530044	-102.151984	"45.530044,-102.151984"	"Unnamed Rd,Meadow,SD 57644,USA"	Unnamed Rd	Meadow	USA
1633	2	4	46	1785534	SD	South Dakota	45.567764	-101.338291	"45.567764,-101.338291"	"129th St,Isabel,SD 57633,USA"	129th St	Isabel	USA
1634	2	4	46	1785534	SD	South Dakota	45.600143	-100.523667	"45.600143,-100.523667"	"Unnamed Rd,Wakpala,SD 57658,USA"	Unnamed Rd	Wakpala	USA
1635	2	4	46	1785534	SD	South Dakota	45.627173	-99.708252	"45.627173,-99.708252"	"32372-32382 County Highway 16,Eureka,SD 57437,USA"	32372-32382 County Highway 16	Eureka	USA
1636	2	4	46	1785534	SD	South Dakota	45.648849	-98.892188	"45.648849,-98.892188"	"366th Ave,Westport,SD 57481,USA"	366th Ave	Westport	USA
1637	2	4	46	1785534	SD	South Dakota	45.665164	-98.075616	"45.665164,-98.075616"	"40700-40798 County Road 9,Claremont,SD 57432,USA"	40700-40798 County Road 9	Claremont	USA
1638	2	4	46	1785534	SD	South Dakota	45.676115	-97.258681	"45.676115,-97.258681"	"447th Ave,Sisseton,SD 57262,USA"	447th Ave	Sisseton	USA
1639	2	4	27	662849	MN	Minnesota	45.681699	-96.441524	"45.681699,-96.441524"	"County Road 62,Dumont,MN 56236,USA"	County Road 62	Dumont	USA
1640	2	4	27	662849	MN	Minnesota	45.681915	-95.62429	"45.681915,-95.62429"	"340th Ave,Farwell,MN 56327,USA"	340th Ave	Farwell	USA
1641	2	4	27	662849	MN	Minnesota	45.676763	-94.807122	"45.676763,-94.807122"	"100-198 E County Road 13,Melrose,MN 56352,USA"	100-198 E County Road 13	Melrose	USA
1642	2	4	27	662849	MN	Minnesota	45.666244	-93.990163	"45.666244,-93.990163"	"6501-6759 85th Ave NE,Foley,MN 56329,USA"	6501-6759 85th Ave NE	Foley	USA
1643	2	4	27	662849	MN	Minnesota	45.650361	-93.173557	"45.650361,-93.173557"	"37635-37683 Rendova St NE,Stanchfield,MN 55080,USA"	37635-37683 Rendova St NE	Stanchfield	USA
1644	2	3	55	1779806	WI	Wisconsin	45.629117	-92.357446	"45.629117,-92.357446"	"943-999 290th Ave,Frederic,WI 54837,USA"	943-999 290th Ave	Frederic	USA
1645	2	3	55	1779806	WI	Wisconsin	45.602518	-91.541973	"45.602518,-91.541973"	"Valley Rd,Birchwood,WI 54817,USA"	Valley Rd	Birchwood	USA
1646	2	3	55	1779806	WI	Wisconsin	45.570569	-90.72728	"45.570569,-90.72728"	"County Road M,Hawkins,WI 54530,USA"	County Road M	Hawkins	USA
1647	2	3	55	1779806	WI	Wisconsin	45.533279	-89.913508	"45.533279,-89.913508"	"Pine Tree Ln,Tripoli,WI 54564,USA"	Pine Tree Ln	Tripoli	USA
1648	2	3	55	1779806	WI	Wisconsin	45.490656	-89.100796	"45.490656,-89.100796"	"652-798 Repinski Rd,Pelican Lake,WI 54463,USA"	652-798 Repinski Rd	Pelican Lake	USA
1649	2	3	55	1779806	WI	Wisconsin	45.44271	-88.289283	"45.44271,-88.289283"	"Unnamed Rd,Athelstane,WI 54104,USA"	Unnamed Rd	Athelstane	USA
1650	2	3	26	1779789	MI	Michigan	45.389452	-87.479106	"45.389452,-87.479106"	"County Road 352 G 12,Stephenson,MI 49887,USA"	County Road 352 G 12	Stephenson	USA
1651	2	3	55	1779806	WI	Wisconsin	45.330896	-86.670403	"45.330896,-86.670403"	"Door,WI,USA"		Door	USA
1652	2	3	26	1779789	MI	Michigan	45.267054	-85.863307	"45.267054,-85.863307"	"Leelanau,MI,USA"		Leelanau	USA
1653	2	3	26	1779789	MI	Michigan	45.197941	-85.057952	"45.197941,-85.057952"	"343-3743 Thunder Rd,Boyne City,MI 49712,USA"	343-3743 Thunder Rd	Boyne City	USA
1654	2	3	26	1779789	MI	Michigan	45.123575	-84.254469	"45.123575,-84.254469"	"E Branch Rd,Atlanta,MI 49709,USA"	E Branch Rd	Atlanta	USA
1655	2	3	26	1779789	MI	Michigan	45.043972	-83.452987	"45.043972,-83.452987"	"301-599 Michigan Ave,Alpena,MI 49707,USA"	301-599 Michigan Ave	Alpena	USA
1656	2	3	26	1779789	MI	Michigan	44.959151	-82.653634	"44.959151,-82.653634"	"Alpena,MI,USA"		Alpena	USA
1657	1	2	36	1779796	NY	New York	44.095329	-76.349994	"44.095329,-76.349994"	"968 Schmeer Rd,Cape Vincent,NY 13618,USA"	968 Schmeer Rd	Cape Vincent	USA
1658	1	2	36	1779796	NY	New York	43.964566	-75.575153	"43.964566,-75.575153"	"39770 State Highway 126,Carthage,NY 13619,USA"	39770 State Highway 126	Carthage	USA
1659	1	2	36	1779796	NY	New York	43.828832	-74.803584	"43.828832,-74.803584"	"363 Judson Rd,Eagle Bay,NY 13331,USA"	363 Judson Rd	Eagle Bay	USA
1660	1	2	36	1779796	NY	New York	43.688158	-74.035386	"43.688158,-74.035386"	"1557 State Route 9,North Creek,NY 12853,USA"	1557 State Route 9	North Creek	USA
1661	1	2	36	1779796	NY	New York	43.542575	-73.270655	"43.542575,-73.270655"	"474 Hickey Rd,Hampton,NY 12837,USA"	474 Hickey Rd	Hampton	USA
1662	1	1	50	1779802	VT	Vermont	43.392116	-72.509484	"43.392116,-72.509484"	"39-699 Branch Brook Rd,Perkinsville,VT 05151,USA"	39-699 Branch Brook Rd	Perkinsville	USA
1663	1	1	33	1779794	NH	New Hampshire	43.236813	-71.751965	"43.236813,-71.751965"	"Clement Hill Rd,Contoocook,NH 03229,USA"	Clement Hill Rd	Contoocook	USA
1664	1	1	33	1779794	NH	New Hampshire	43.076702	-70.998183	"43.076702,-70.998183"	"99 Jan Ln,Newmarket,NH 03857,USA"	99 Jan Ln	Newmarket	USA
1665	4	9	41	1155107	OR	Oregon	42.91938	-124.28428	"42.91938,-124.28428"	"Unnamed Rd,Myrtle Point,OR 97458,USA"	Unnamed Rd	Myrtle Point	USA
1666	4	9	41	1155107	OR	Oregon	43.100198	-123.540989	"43.100198,-123.540989"	"7920 State Highway 42,Tenmile,OR 97481,USA"	7920 State Highway 42	Tenmile	USA
1667	4	9	41	1155107	OR	Oregon	43.276323	-122.793534	"43.276323,-122.793534"	"National Forest Development Road 610,Umpqua National Forest,Glide,OR 97443,USA"	National Forest Development Road 610Umpqua National Forest	Glide	USA
1668	4	9	41	1155107	OR	Oregon	43.447714	-122.041991	"43.447714,-122.041991"	"National Forest Development Road 60,Deschutes National Forest,Crescent,OR 97733,USA"	National Forest Development Road 60Deschutes National Forest	Crescent	USA
1669	4	9	41	1155107	OR	Oregon	43.614336	-121.28644	"43.614336,-121.28644"	"National Forest Development Road 640,Deschutes National Forest,OR,USA"	National Forest Development Road 640	Deschutes National Forest	USA
1670	4	9	41	1155107	OR	Oregon	43.77615	-120.526961	"43.77615,-120.526961"	"Unnamed Rd,BROTHERS,OR 97712,USA"	Unnamed Rd	BROTHERS	USA
1671	4	9	41	1155107	OR	Oregon	43.933122	-119.763642	"43.933122,-119.763642"	"Unnamed Rd,OR,USA"		Unnamed Rd	USA
1672	4	9	41	1155107	OR	Oregon	44.085216	-118.996569	"44.085216,-118.996569"	"National Forest Development Road 753,Seneca,OR 97873,USA"	National Forest Development Road 753	Seneca	USA
